OSEBuildingID,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,YearBuilt,NumberofFloors,PropertyGFAParking,PropertyGFABuilding(s),NumberofBuildings,TotalGHGEmissions,ENERGYSTARScore,Electricity,NaturalGas,SteamUse,OtherFuelUse,SiteEnergyUse(kBtu)
394,70067.0,0.0,2001.0,5.0,70067.0,106465.0,1.0,43.735,52.0,1.0000222372330188,0.0,0.0,0.0,6273262.5
395,5853.0,0.0,1973.0,1.0,0.0,52500.0,1.0,66.895,3.0,0.7594816754322657,0.24053250474293097,0.0,0.0,3702352.0
396,28299.0,0.0,1959.0,2.0,0.0,57300.0,1.0,155.2,54.5,0.41244820002391336,0.5875603639972503,0.0,0.0,4553935.5
400,0.0,0.0,1906.0,6.0,25920.0,72450.0,1.0,47.24,45.0,0.994234500229624,0.005806566984687293,0.0,0.0,6525887.0
403,0.0,0.0,1958.0,10.0,0.0,135918.0,1.0,192.775,88.5,0.6735828857187591,0.0,0.3264312634540705,0.0,6449140.25
404,29723.0,0.0,1914.0,4.0,0.0,79957.0,1.0,38.105000000000004,29.5,1.0000214034204495,0.0,0.0,0.0,5466416.0
405,53971.0,5000.0,1921.0,4.0,0.0,127268.0,1.0,143.195,70.5,0.7925626987746138,0.12564528775306458,0.08180870309803086,0.0,7734969.75
408,12610.0,9835.0,1926.0,10.0,0.0,132326.0,0.5,68.83,68.5,0.9447095265705354,0.00044927586467681757,0.054861608680170405,0.0,6346880.0
409,13200.0,5000.0,1984.0,6.0,13200.0,96630.0,1.0,51.56,42.5,1.0000207879329666,0.0,0.0,0.0,7396117.75
411,32264.0,10858.0,1910.0,10.0,0.0,130513.0,1.0,292.42999999999995,49.0,0.6181766901554313,0.3326020527329376,0.049234345597729566,0.0,11345850.0
412,4700.0,0.0,1920.0,8.0,0.0,60660.0,1.0,19.045,35.0,1.0000217830108258,0.0,0.0,0.0,2731486.5
413,0.0,0.0,1929.0,14.0,0.0,137350.0,1.0,207.525,89.0,0.6426507969107543,0.0,0.3573626258255997,0.0,6472227.25
414,0.0,0.0,1929.0,15.0,0.0,151039.0,1.0,250.2,84.0,0.53694988925899,0.0,0.4630637422854533,0.0,6336406.0
416,0.0,0.0,1906.0,4.0,0.0,63540.0,1.0,73.86500000000001,64.5,0.7252016705220877,0.274815023259226,0.0,0.0,3758884.75
417,25746.0,6644.0,1927.0,10.0,0.0,130893.0,1.0,50.5,76.0,1.0000214675922536,0.0,0.0,0.0,7243476.5
418,26640.0,13320.0,1910.0,5.0,0.0,79920.0,1.0,20.675,0.0,1.0000204440127642,0.0,0.0,0.0,2965415.875
419,19182.0,14380.0,1908.0,4.0,0.0,137400.0,1.0,206.495,0.0,0.8405766827647719,0.15944323127250457,0.0,0.0,14411944.5
420,40629.0,13039.0,1996.0,6.0,86429.0,61423.0,1.0,176.56,0.0,0.7229845010067957,0.27702892442800375,0.0,0.0,8938258.0
421,69947.0,27400.0,1996.0,4.0,166960.0,100375.0,0.5,149.135,0.0,0.721725498036482,0.2782900779279783,0.0,0.0,7527623.75
425,11844.0,528.0,1986.0,12.0,15140.0,100717.0,1.0,35.91,81.5,1.00002227966179,0.0,0.0,0.0,5150437.25
426,1672.0,0.0,1999.0,4.0,17500.0,70000.0,1.0,29.545,77.0,1.0000191134700647,0.0,0.0,0.0,4237849.0
427,26186.0,0.0,1998.0,11.0,184776.0,189629.0,1.0,88.025,74.5,1.0000195216931747,0.0,0.0,0.0,12626978.5
428,0.0,0.0,1985.0,12.0,38000.0,155500.0,1.0,101.685,0.0,1.000020910458503,0.0,0.0,0.0,14586002.5
429,7500.0,0.0,1923.0,11.0,0.0,102846.0,1.0,257.49,96.5,0.36679160763060886,0.0,0.6332160077774039,0.0,5006297.75
430,12960.0,0.0,1925.0,4.0,0.0,52800.0,1.0,48.575,80.0,0.7423247055169166,0.25769101966132624,0.0,0.0,2575487.5
436,0.0,0.0,1988.0,9.0,0.0,46710.0,1.0,131.675,0.0,0.6541101766360286,0.0,0.3459034884522141,0.0,4212376.75
437,104000.0,0.0,1945.0,3.0,104000.0,162000.0,1.0,215.495,65.0,0.8453493480535095,0.10980775337300858,0.044860546761615404,0.0,14188779.5
441,0.0,0.0,1979.0,5.0,29409.0,79608.0,1.0,246.95499999999998,30.5,0.6019510732688229,0.39806185440504843,0.0,0.0,9746533.0
444,0.0,0.0,2001.0,1.0,0.0,123061.0,1.0,13.594999999999999,60.0,1.0000200929357563,0.0,0.0,0.0,1950312.3125
446,18818.0,0.0,1963.0,1.0,0.0,59090.0,1.0,124.83500000000001,40.5,0.21709687537257044,0.7829074827443382,0.0,0.0,2896893.375
447,0.0,0.0,1963.0,1.0,0.0,106000.0,1.0,7.3950000000000005,83.5,1.000026162135,0.0,0.0,0.0,1060693.25
451,0.0,0.0,1960.0,1.0,0.0,119661.0,1.0,4.965,97.5,0.997362552133404,0.002655172230591565,0.0,0.0,699954.59375
452,0.0,0.0,2001.0,7.0,44728.0,94472.0,1.0,32.015,77.5,1.000021991164995,0.0,0.0,0.0,4592753.5
453,31746.0,0.0,1984.0,6.0,33921.0,61800.0,1.0,21.369999999999997,95.0,1.0000206371158937,0.0,0.0,0.0,3064866.25
456,0.0,0.0,1996.0,5.0,115228.0,98055.0,1.5,42.004999999999995,79.5,1.0000219502994598,0.0,0.0,0.0,6024974.75
457,0.0,0.0,2001.0,3.0,47656.0,56041.0,1.0,398.42,4.0,0.5029283780552565,0.49708479533930555,0.0,0.0,13322306.5
458,0.0,0.0,1974.0,5.0,0.0,74880.0,1.0,33.335,62.0,1.0000191882090912,0.0,0.0,0.0,4781582.25
459,0.0,0.0,1979.0,6.0,0.0,88774.0,1.0,42.129999999999995,52.5,1.0000206422588571,0.0,0.0,0.0,6043427.75
460,30177.0,5931.0,1983.0,5.0,0.0,122250.0,1.0,40.285,92.0,1.0000215441161202,0.0,0.0,0.0,5778840.0
461,0.0,0.0,1979.0,4.0,0.0,53730.0,1.0,33.415000000000006,19.0,1.0000210715025974,0.0,0.0,0.0,4793203.5
462,0.0,0.0,1960.0,3.0,0.0,55593.0,1.0,90.86500000000001,56.0,0.677954148264807,0.32205972614321066,0.0,0.0,4162339.75
463,59137.0,0.0,1982.0,4.0,60960.0,73096.0,1.0,32.625,54.5,1.0000205138330547,0.0,0.0,0.0,4679769.0
468,66234.0,1595.0,2009.0,5.0,66234.0,118248.0,1.0,40.815,95.0,0.9971629504862463,0.002857846190044553,0.0,0.0,5746110.5
469,320.0,0.0,1928.0,3.0,0.0,55200.0,1.0,261.935,0.0,0.6608703258912125,0.33914370677614625,0.0,0.0,11580122.0
471,52582.0,3027.0,2004.0,6.0,52582.0,86700.0,1.0,29.64,85.0,1.0000256328431503,0.0,0.0,0.0,4252357.0
473,96918.0,16862.0,2009.0,5.0,98700.0,172371.0,1.0,61.97,96.0,0.9806231164236796,0.01939728794521627,0.0,0.0,7878214.75
474,0.0,0.0,1914.0,5.0,0.0,127800.0,1.0,33.575,53.5,0.9013684784921512,0.09865056866930695,0.0,0.0,2913820.0
476,83178.0,0.0,2001.0,6.0,95000.0,131592.0,1.0,89.785,49.0,0.987316460891425,0.01270399289992507,0.0,0.0,11880438.0
481,79091.0,15803.0,2006.0,4.0,73673.0,136143.0,1.0,125.23,96.0,0.7714426087824107,0.22857393249403665,0.0,0.0,7148783.25
482,99368.0,6015.0,2006.0,6.0,109905.0,193198.0,1.0,72.51,95.5,0.9572182192386626,0.04280309523116962,0.0,0.0,8104822.75
484,17387.5,15521.0,1954.0,3.0,0.0,67380.0,1.0,70.35,65.5,0.5874974332947734,0.41251494972954184,0.0,0.0,2705316.5
489,20151.0,0.0,1974.0,5.0,20826.0,67236.0,1.0,23.465,80.5,1.0000203119371398,0.0,0.0,0.0,3366247.125
490,14230.5,0.0,1972.0,5.0,20416.0,66762.0,1.0,25.535,70.0,1.0000210544857673,0.0,0.0,0.0,3663114.875
491,26688.5,0.0,1970.0,5.0,20416.0,66762.0,1.0,24.705,86.0,1.0000207745434035,0.0,0.0,0.0,3544000.875
492,28800.0,0.0,1985.0,4.0,28800.0,58195.0,1.0,21.439999999999998,79.5,1.0000211774232735,0.0,0.0,0.0,3075208.875
493,16810.5,0.0,1971.0,5.0,21600.0,66400.0,1.0,23.064999999999998,76.0,1.0000195697126433,0.0,0.0,0.0,3308684.25
495,0.0,0.0,1994.0,4.0,95281.0,95995.0,1.0,81.56,18.5,0.9519652448281645,0.048055372493889865,0.0,0.0,8876031.5
496,0.0,0.0,1946.0,2.0,0.0,111445.0,1.5,155.64,0.0,0.5386897482409893,0.4613211900476823,0.0,0.0,5508174.25
497,0.0,0.0,1997.0,4.0,0.0,98475.0,1.0,21.91,82.0,0.714054429013529,0.28596046955454607,0.0,0.0,1086513.8125
499,21410.0,0.0,2008.0,3.0,21410.0,55188.0,1.0,134.69,76.0,0.4990398698055862,0.5009806796832788,0.0,0.0,4476997.0
500,28325.5,0.0,1995.0,2.0,93939.0,182808.0,1.0,284.63,67.5,0.7270708434776446,0.2729440726897142,0.0,0.0,14547973.0
503,0.0,0.0,2008.0,1.0,0.0,63225.0,1.0,45.81,100.0,1.0000209625381182,0.0,0.0,0.0,6571246.25
504,22248.0,0.0,1955.0,1.0,0.0,113780.0,0.5,122.07,0.0,0.4115112399367221,0.5884973908341143,0.0,0.0,3577316.625
507,0.0,0.0,1999.0,1.0,0.0,243044.0,1.0,67.735,99.5,0.39985096207816434,0.6001581848844204,0.0,0.0,1954200.625
508,116440.0,7500.0,2001.0,3.0,156312.0,123940.0,1.0,82.675,0.0,1.0000213334916341,0.0,0.0,0.0,11859287.0
513,15000.0,0.0,1952.0,3.0,12998.0,53464.0,1.0,55.724999999999994,0.0,1.0000236763652919,0.0,0.0,0.0,7993203.25
514,0.0,0.0,1997.0,1.0,0.0,131387.0,1.0,98.745,77.0,0.884167862503968,0.11584878878987502,0.0,0.0,8017395.0
515,0.0,0.0,1999.0,3.0,0.0,94400.0,1.0,12.445,36.0,0.8278455076876702,0.1721721709724192,0.0,0.0,834339.25
516,0.0,0.0,1964.0,1.0,0.0,111900.0,3.5,223.405,0.0,0.6981490493183973,0.30186746174204876,0.0,0.0,10689804.0
517,0.0,0.0,1984.0,1.0,0.0,144776.0,0.5,233.92,56.5,0.7694923555714929,0.23052348893466357,0.0,0.0,13285362.0
518,56312.0,0.0,1967.0,1.0,0.0,114000.0,1.0,439.28499999999997,87.5,0.4884827828784615,0.511526125397062,0.0,0.0,14368662.0
519,0.0,0.0,1997.0,1.0,0.0,50083.0,1.0,156.76,78.0,0.757754571775155,0.24226117375393963,0.0,0.0,8637372.5
520,0.0,0.0,1988.0,3.0,14322.5,109748.5,1.0,33.96,75.0,0.9997704604204106,0.00024964035800360303,0.0,0.0,4862995.75
521,0.0,0.0,2000.0,4.0,36528.0,53472.0,1.0,27.69,83.0,1.0000210229013669,0.0,0.0,0.0,3971859.0
522,33709.0,0.0,2001.0,3.0,33709.0,62332.0,1.0,37.945,69.5,1.0000208540936448,0.0,0.0,0.0,5442576.5
523,93893.0,7500.0,1999.0,3.0,114829.0,166128.0,1.0,97.715,95.0,0.9711340076636408,0.028743004228846524,0.0,0.00012298810751274787,11777561.5
524,24549.0,0.0,1999.0,4.0,103032.0,140302.0,1.0,91.49000000000001,82.5,0.942175187140385,0.057846150506700625,0.0,0.0,9490268.5
526,108408.0,0.0,1982.0,5.0,121375.0,268920.0,1.0,54.11,95.0,1.0000208729465676,0.0,0.0,0.0,7761242.5
527,20000.0,0.0,1967.0,2.0,0.0,90000.0,1.0,16.21,88.0,0.8910378635734064,0.10897939241614527,0.0,0.0,1350980.1875
528,0.0,0.0,1966.0,1.0,0.0,50200.0,1.0,30.009999999999998,0.0,0.5127105833017577,0.48730070539639037,0.0,0.0,1018718.0
529,24744.0,4500.0,1925.0,6.0,6200.0,87833.0,1.0,119.55,0.0,0.6070625720112226,0.3929501308340573,0.0,0.0,4762712.5
533,8800.0,0.0,1988.0,4.0,23400.0,106893.0,1.0,3.385,0.0,1.0000213033300065,0.0,0.0,0.0,485546.15625
534,0.0,0.0,1997.0,4.0,0.0,106041.0,1.0,24.71,93.5,0.6734239085596042,0.3265903622786069,0.0,0.0,1121167.5
536,0.0,0.0,1956.0,3.0,0.0,94470.0,1.0,31.55,0.0,0.43982699269432685,0.5601819134127468,0.0,0.0,961418.9375
538,25683.5,2155.0,2002.0,10.0,38186.0,143508.0,1.0,54.754999999999995,87.0,1.0000213261612922,0.0,0.0,0.0,7854203.0
539,0.0,0.0,1987.0,2.0,0.0,69492.0,1.0,2.535,100.0,1.0000236262150641,0.0,0.0,0.0,363737.90625
540,0.0,0.0,1966.0,1.0,0.0,22780.0,1.0,2.8899999999999997,31.5,1.0000213167049978,0.0,0.0,0.0,414874.15625
543,0.0,0.0,1967.0,1.0,0.0,124472.0,1.0,167.185,77.0,0.2362564014976939,0.7637472592961758,0.0,0.0,3960889.5
544,0.0,0.0,1967.0,1.0,0.0,50065.0,1.0,41.0,71.5,0.5577127757919518,0.44229882670387033,0.0,0.0,1497522.625
545,0.0,0.0,1969.0,1.0,0.0,57540.0,1.0,53.39,27.5,0.6324048012558537,0.367609094898632,0.0,0.0,2230833.0
546,0.0,0.0,1966.0,1.0,0.0,85400.0,1.0,10.915,48.0,1.0000210051465803,0.0,0.0,0.0,1565092.625
547,0.0,0.0,1966.0,1.0,0.0,55700.0,1.0,3.67,62.5,1.0000208058988915,0.0,0.0,0.0,526442.0469
548,0.0,0.0,1964.0,1.0,0.0,53250.0,1.0,55.84,94.0,0.5446165378143217,0.45539492575024176,0.0,0.0,1995452.625
549,0.0,0.0,1987.0,6.0,28427.0,50245.0,1.0,35.745,96.5,0.8344697267521372,0.16554871629972912,0.0,0.0,2446720.875
550,0.0,0.0,1986.0,3.0,0.0,64660.0,1.0,6.45,88.5,0.7311601527825132,0.26885636911726496,0.0,0.0,332891.5
551,28441.0,18961.0,1927.0,2.0,19928.0,55916.0,1.0,37.099999999999994,0.0,0.9314098351338976,0.06860935940976984,0.0,0.0,3659894.25
552,0.0,0.0,1968.0,1.0,0.0,161678.0,1.0,199.555,26.0,0.6860957540162169,0.3139184377528581,0.0,0.0,9301166.0
554,0.0,0.0,1980.0,1.0,0.0,52613.0,1.0,30.520000000000003,78.5,0.5071185384551257,0.4928915628192779,0.0,0.0,1027098.125
555,11520.0,0.0,1940.0,1.0,0.0,56608.0,1.0,74.105,0.0,0.8400939290135759,0.1599236918741857,0.0,0.0,5164325.5
557,0.0,0.0,2003.0,1.0,7450.0,45700.5,1.0,395.895,44.5,0.5519102169190058,0.44810116567154545,0.0,0.0,14320114.5
558,0.0,0.0,1980.0,1.0,0.0,58480.0,1.0,300.355,38.0,0.5773934268867974,0.42261807399907925,0.0,0.0,11346952.0
559,115477.0,0.0,1981.0,4.0,0.0,186971.0,1.0,226.92,86.0,0.7627233610920346,0.23730830732995242,0.0,0.0,12662456.0
560,0.0,0.0,1955.0,1.0,0.0,66968.0,1.0,11.09,1.0,0.9985668778691796,0.0014743767537181522,0.0,0.0,1575581.0
561,64594.5,3090.0,2005.0,6.0,124800.0,211900.0,1.0,61.265,94.5,0.9370297101069895,0.0,0.0,0.0629917754548728,9378391.0
562,0.0,0.0,1996.0,4.0,159994.0,107371.5,1.0,187.505,41.0,0.7438553653510619,0.25616026762043825,0.0,0.0,9978909.0
563,13780.0,1324.0,1914.0,2.0,0.0,62220.0,1.0,38.315,32.5,0.9976325285612547,0.00238785079703393,0.0,0.0,5409885.75
564,8142.0,0.0,1970.0,1.0,0.0,65430.0,1.0,83.455,90.5,0.5518196074423136,0.4481914087099332,0.0,0.0,3018295.25
565,18575.0,0.0,2006.0,3.0,42440.0,59850.0,1.0,48.475,27.0,0.9757157701810731,0.024304221854667418,0.0,0.0,5989885.25
566,0.0,0.0,1926.0,3.0,0.0,80004.0,1.0,92.36500000000001,0.0,1.0000223039530642,0.0,0.0,0.0,13248772.5
568,60388.0,0.0,1991.0,2.0,0.0,323916.0,1.0,313.67499999999995,86.5,0.44706860231490864,0.55294219345697,0.0,0.0,9656558.25
570,25525.0,2875.0,1978.0,4.0,31210.0,54175.0,1.0,34.019999999999996,77.0,1.0000206458313172,0.0,0.0,0.0,4879919.75
571,33712.0,0.0,1989.0,2.0,0.0,98024.0,1.0,56.605,85.5,0.6807430303405557,0.3192745096028315,0.0,0.0,2608332.25
572,15000.0,10000.0,1928.0,1.0,15000.0,50000.0,1.0,56.245000000000005,0.0,0.6600437651878187,0.33997008168699444,0.0,0.0,2482509.625
573,66650.0,0.0,1990.0,5.0,66620.0,77953.0,1.0,36.81,59.0,1.0000213073064743,0.0,0.0,0.0,5279879.0
574,0.0,0.0,1950.0,2.0,0.0,302812.0,1.0,122.525,97.0,0.7829113219601401,0.2171050043254258,0.0,0.0,7212295.75
575,0.0,0.0,1974.0,5.0,0.0,86400.0,1.0,276.44,55.0,0.46575562936360615,0.5342538648184049,0.0,0.0,8742196.0
576,0.0,0.0,1969.0,2.0,0.0,98539.0,0.5,47.1,0.0,0.9681928261118566,0.031827645139943406,0.0,0.0,5580997.25
577,0.0,0.0,1981.0,6.0,0.0,86483.0,1.0,45.865,53.0,1.000021470527445,0.0,0.0,0.0,6578785.75
578,17200.0,0.0,1976.0,1.0,0.0,51600.0,1.0,21.835,78.5,0.7082138812744467,0.29179916341977596,0.0,0.0,1068442.0625
579,0.0,0.0,1968.0,1.0,0.0,140520.0,1.0,50.06999999999999,67.0,0.6035594345753462,0.39645191791493606,0.0,0.0,1981944.0
580,66288.0,0.0,1986.0,5.0,62380.0,91649.0,1.0,53.36,95.0,0.7964840443378539,0.20352308452601908,0.0,0.0,3261389.25
581,69854.0,0.0,2005.0,3.0,91935.0,69854.0,1.0,49.11,0.0,0.9988759761196502,0.0011448689330661782,0.0,0.0,6992066.75
582,3239.0,0.0,2005.0,3.0,0.0,63909.0,1.0,31.939999999999998,0.0,1.000020025480924,0.0,0.0,0.0,4581662.75
583,10033.0,0.0,1948.0,2.0,0.0,53472.0,1.0,34.93,0.0,0.40274932085956966,0.5972597617381299,0.0,0.0,1011549.8125
584,0.0,0.0,1980.0,1.0,0.0,50417.0,1.0,49.66,36.5,0.4109597142750058,0.5890450996148544,0.0,0.0,1454125.5
586,0.0,0.0,1965.0,2.0,0.0,168619.0,1.0,89.88,77.0,0.8521686138725958,0.1478493030231635,0.0,0.0,6516195.75
589,71390.0,0.0,2000.0,4.0,71385.0,96946.0,1.0,46.980000000000004,89.5,1.0000214054856733,0.0,0.0,0.0,6738926.75
590,0.0,0.0,1969.0,2.0,0.0,104786.0,1.0,20.9,92.5,0.6957363706580497,0.3042787741549556,0.0,0.0,994564.9375
592,0.0,0.0,2000.0,1.0,20800.0,32240.0,1.0,50.785,0.0,0.5388312121588447,0.46118005231443904,0.0,0.0,1797687.25
594,0.0,0.0,1973.0,1.0,0.0,110689.0,0.5,100.265,0.0,0.19955011043624574,0.8004548704565568,0.0,0.0,2283727.125
595,0.0,0.0,1948.0,1.0,0.0,53620.0,1.0,21.86,87.0,0.9175945938635893,0.08242407424510143,0.0,0.0,2028861.125
596,0.0,0.0,1938.0,1.0,0.0,50008.0,1.0,65.81,59.5,0.7173157009912869,0.28269965836830374,0.0,0.0,3287897.5
597,111198.0,0.0,2009.0,4.0,100176.0,191000.0,1.0,46.075,98.5,0.9943504869117605,0.00566909606809477,0.0,0.0,6370327.75
598,6912.0,0.0,1957.0,1.0,0.0,50832.0,1.0,106.24,57.5,0.2684891324529093,0.7315171443116821,0.0,0.0,2608828.125
599,0.0,0.0,1971.0,1.0,0.0,76354.0,1.0,21.105,66.5,0.9951554977883943,0.0048657287165713445,0.0,0.0,2932654.25
600,0.0,0.0,1956.0,1.0,0.0,98480.0,1.0,40.325,66.0,0.8403095308395931,0.15970762837201846,0.0,0.0,2811900.75
601,27427.0,18130.0,1904.0,2.0,0.0,53002.0,1.0,56.84,78.5,0.7761840539329632,0.22383173404882184,0.0,0.0,3285727.125
604,15600.0,12000.0,1971.0,11.0,0.0,124721.0,1.0,362.915,57.0,0.5862358487070191,0.4137764673811099,0.0,0.0,13924876.0
605,31348.0,0.0,1970.0,7.0,0.0,94002.0,1.0,43.555,66.0,1.000022648651785,0.0,0.0,0.0,6247612.5
606,0.0,0.0,1974.0,1.0,0.0,93020.0,1.0,8.64,60.5,1.0000206252413317,0.0,0.0,0.0,1239379.4375
607,0.0,0.0,2002.0,1.0,0.0,61053.0,1.0,314.105,32.5,0.6387493725575182,0.361263873398166,0.0,0.0,13287074.5
608,0.0,0.0,1913.0,7.0,0.0,154159.0,3.0,29.155,100.0,0.24828684729623282,0.05068350547963915,0.0,0.701034879903561,6593180.5
609,0.0,0.0,1904.0,5.0,0.0,78920.0,1.0,16.765,91.5,0.9973977190922582,0.0,0.0,0.0026021254146288645,2411682.375
610,23857.0,0.0,1906.0,7.0,0.0,99440.0,1.0,132.655,61.5,0.7242273954357755,0.2757880829539241,0.0,0.0,6735196.75
611,0.0,0.0,1907.0,6.0,0.0,73260.0,1.0,19.505000000000003,83.0,1.0000202848801418,0.0,0.0,0.0,2797650.25
612,26039.0,0.0,1900.0,4.0,0.0,72412.0,1.0,70.735,87.5,0.5923872865813524,0.07326786205141836,0.334356972246743,0.0,2090916.75
613,28734.0,0.0,1900.0,4.0,0.0,84750.0,1.0,28.965,95.0,0.8712997344524448,0.1287195147854901,0.0,0.0,2243595.3125
614,9739.0,4689.0,1900.0,6.0,13320.0,62176.0,1.0,24.115000000000002,0.0,1.0000201294391602,0.0,0.0,0.0,3458864.375
615,20795.0,0.0,1900.0,4.0,0.0,164380.0,1.0,124.755,79.0,0.8172753435207328,0.13046779639829514,0.05227357510839351,0.0,7487648.5
616,0.0,0.0,1907.0,7.0,0.0,160580.0,1.0,112.125,98.0,0.6628688309701446,0.24876049199799877,0.08838435490253993,0.0,4547721.75
618,9477.0,9477.0,1909.0,6.0,0.0,73470.0,1.0,22.445,83.0,1.0000208101904087,0.0,0.0,0.0,3219576.5
619,19705.0,11988.0,1906.0,3.0,0.0,67755.0,1.0,12.995000000000001,0.0,1.000020390040002,0.0,0.0,0.0,1863655.0
620,18050.0,12400.0,1910.0,3.0,0.0,56700.0,1.0,30.575,37.5,0.8682833981661869,0.13173452600177962,0.0,0.0,2343205.0
621,23282.0,0.0,1922.0,1.0,0.0,82852.0,1.0,67.86500000000001,84.5,0.45971267311628644,0.5402961400871614,0.0,0.0,2127489.75
622,18000.0,7604.0,1953.0,2.0,0.0,76442.0,1.0,116.28,0.0,0.46482718057184635,0.5351824861245466,0.0,0.0,3672402.5
623,13435.0,0.0,1962.0,2.0,0.0,92792.0,1.0,71.06,56.5,0.6509389400351093,0.34907437492358107,0.0,0.0,3079243.5
624,0.0,0.0,1941.0,2.0,0.0,125519.0,1.5,79.08500000000001,0.0,0.6779106814021739,0.3221046412430392,0.0,0.0,3622090.0
625,0.0,0.0,1900.0,4.0,25800.0,103200.0,1.0,29.134999999999998,82.5,1.0000195012699753,0.0,0.0,0.0,4179215.0
626,0.0,0.0,1954.0,1.0,0.0,78814.0,1.0,15.49,78.0,0.69819616047594,0.30181539130127566,0.0,0.0,741227.9375
627,11600.0,7000.0,1904.0,4.0,0.0,58970.0,1.0,41.2,0.0,0.6408704437753278,0.359142484597558,0.0,0.0,1750026.875
628,10500.0,6000.0,1910.0,6.0,10800.0,64800.0,1.0,16.7,22.0,1.000017998929142,0.0,0.0,0.0,2395975.875
629,9270.0,4116.0,1907.0,4.0,0.0,56270.0,1.0,7.3100000000000005,0.0,1.0000204422182226,0.0,0.0,0.0,1048687.5625
630,10514.0,0.0,1904.0,4.0,0.0,66842.0,1.0,106.775,32.5,0.6985505615280317,0.3014644478190759,0.0,0.0,5113480.25
632,10918.0,0.0,1909.0,6.0,10800.0,64488.0,1.0,20.545,79.5,0.9998952125020826,0.0001258468978230185,0.0,0.0,2944053.5
633,406.0,0.0,1904.0,7.0,0.0,184322.0,1.0,69.855,78.0,1.0000212566979805,0.0,0.0,0.0,10020371.0
635,0.0,0.0,1914.0,2.0,0.0,64512.0,1.0,181.67000000000002,51.0,0.5015654767415797,0.4984452046023808,0.0,0.0,6061971.25
638,0.0,0.0,1926.0,7.0,0.0,144050.0,1.0,97.30000000000001,21.5,0.6404054531045,0.3596090775287994,0.0,0.0,4129207.5
639,0.0,0.0,1930.0,3.0,0.0,60592.0,1.0,50.405,17.5,0.9335782767374243,0.06644059135899928,0.0,0.0,5021704.25
641,0.0,0.0,1993.0,1.0,0.0,107930.0,1.0,96.55000000000001,57.5,0.8571467604053037,0.14287076413933117,0.0,0.0,7118587.25
642,0.0,0.0,1926.0,1.0,0.0,99084.0,1.0,47.425,73.5,0.5792788329361473,0.42073608348858527,0.0,0.0,1797515.1875
647,0.0,0.0,1953.0,1.0,0.0,72719.0,1.0,40.68,29.5,0.7995363191188269,0.20047987920931623,0.0,0.0,2507974.875
649,0.0,0.0,1930.0,4.0,0.0,76624.0,0.5,31.095,91.0,0.9030560760141136,0.09696241850106647,0.0,0.0,2717021.75
650,34701.0,3724.0,2001.0,6.0,36583.0,55123.0,1.0,56.555,2.5,1.0000194146812587,0.0,0.0,0.0,8112417.5
652,16221.0,0.0,1991.0,5.0,16221.0,121885.0,1.0,56.269999999999996,43.0,1.0000199148135334,0.0,0.0,0.0,8071880.75
654,0.0,0.0,1973.0,1.0,0.0,56572.0,1.0,64.135,68.0,0.5459951710158214,0.45401549427872245,0.0,0.0,2297170.5
655,0.0,0.0,2002.0,6.0,11210.0,106740.0,1.0,24.43,60.0,0.9797840233066337,0.0202354325955124,0.0,0.0,3090321.875
660,11999.0,9851.0,1926.0,6.0,0.0,97720.0,1.0,17.759999999999998,0.0,1.000021151292842,0.0,0.0,0.0,2547125.625
671,0.0,0.0,1987.0,7.0,0.0,94500.0,1.0,41.14,61.0,1.000021180458096,0.0,0.0,0.0,5901666.5
673,0.0,0.0,2005.0,1.0,0.0,94713.0,0.5,89.46000000000001,79.0,0.7869467666264311,0.2130694803257392,0.0,0.0,5324075.5
674,86270.0,0.0,2008.0,9.0,101342.0,201560.0,1.0,126.75,59.5,0.9614971529402637,0.03852241554799567,0.0,0.0,14487578.0
678,28643.0,0.0,1900.0,6.0,0.0,205521.0,1.0,282.59000000000003,93.5,0.5369900862111652,0.21806677044427267,0.24495442439694598,0.0,8254992.25
679,10500.0,0.0,1900.0,6.0,0.0,56700.0,1.0,22.66,50.0,1.0000216087806395,0.0,0.0,0.0,3250993.25
680,0.0,0.0,1925.0,4.0,0.0,72000.0,1.0,22.259999999999998,91.0,0.9623406478497133,0.037677788285777315,0.0,0.0,2556121.375
681,80000.0,0.0,2000.0,4.0,94892.0,96254.0,1.0,35.325,93.0,1.0000204750194648,0.0,0.0,0.0,5067150.25
682,11527.0,0.0,2001.0,3.0,11527.0,57236.0,1.0,243.39,0.0,0.4570270471362647,0.5429818339992102,0.0,0.0,7600379.5
684,81769.0,59371.0,1989.0,26.0,81679.0,276497.0,1.0,58.905,84.5,1.0000208890609195,0.0,0.0,0.0,8449398.5
688,29050.0,16116.0,2002.0,5.0,32295.0,195993.0,1.0,102.84,0.0,0.34317265105213113,0.299872878501068,0.0,0.3569613726895355,5614117.25
689,0.0,0.0,1994.0,2.0,0.0,110668.0,2.0,281.61,0.0,0.6915983487381417,0.30841588017717486,0.0,0.0,13282811.5
691,11000.0,9000.0,1929.0,13.0,5500.0,93970.0,1.0,106.695,43.0,0.7119540156216805,0.2880596097309705,0.0,0.0,5265918.75
692,78852.0,0.0,1983.0,6.0,197130.0,78852.0,1.0,37.95,0.0,1.0000215390362426,0.0,0.0,0.0,5443604.75
